,balance,housing,loan,contact,day,y
810,-251,yes,no,unknown,7,no
811,-139,yes,no,unknown,7,no
812,733,yes,no,unknown,7,no
813,0,yes,no,unknown,7,no
814,1,no,no,unknown,7,no
815,97,yes,no,unknown,7,no
816,435,yes,no,unknown,7,no
817,0,yes,no,unknown,7,no
818,147,no,no,unknown,7,no
819,3,yes,no,unknown,7,no
820,1109,yes,yes,unknown,7,no
821,404,yes,no,unknown,7,no
822,981,yes,no,unknown,7,no
823,95,yes,no,unknown,7,no
824,302,yes,no,unknown,7,no
825,-290,yes,yes,unknown,7,no
826,259,yes,no,unknown,7,no
827,527,yes,yes,unknown,7,no
828,102,yes,no,unknown,7,no
829,872,yes,no,unknown,7,no
830,490,yes,no,unknown,7,no
831,19,yes,no,unknown,7,no
832,16,yes,no,unknown,7,no
833,386,yes,no,unknown,7,no
834,539,yes,no,unknown,7,no
835,-329,yes,no,unknown,7,no
836,-174,yes,no,unknown,7,no
837,68,yes,no,unknown,7,no
838,-532,yes,no,unknown,7,no
839,0,yes,no,unknown,7,no
840,64,yes,no,unknown,7,no
841,1415,yes,no,unknown,7,no
842,147,yes,no,unknown,7,no
843,72,yes,no,unknown,7,no
844,-196,yes,no,unknown,7,no
845,716,yes,no,unknown,7,no
846,0,yes,no,unknown,7,no
847,-246,yes,no,unknown,7,no
848,-203,yes,no,unknown,7,no
849,245,yes,yes,unknown,7,yes
850,342,yes,no,unknown,7,no
851,3,yes,no,unknown,7,no
852,-248,yes,yes,unknown,7,no
853,376,yes,no,unknown,7,no
854,370,yes,no,unknown,7,no
855,594,yes,no,unknown,7,no
856,387,yes,no,unknown,7,no
857,208,yes,no,unknown,7,no
858,563,yes,no,unknown,7,no
859,392,yes,yes,unknown,7,no
860,165,no,no,unknown,7,no
861,236,yes,no,unknown,7,no
862,52,yes,no,unknown,7,no
863,1265,yes,no,unknown,7,no
864,693,yes,no,unknown,7,no
865,118,yes,no,unknown,7,no
866,3659,yes,no,unknown,7,no
867,24,yes,no,unknown,7,no
868,673,yes,no,unknown,7,no
869,273,no,no,unknown,7,no
870,327,yes,no,unknown,7,no
871,299,yes,no,unknown,7,no
872,0,yes,no,unknown,7,no
873,109,yes,no,unknown,7,no
874,552,no,no,unknown,7,no
875,473,yes,no,unknown,7,no
876,414,yes,no,unknown,7,no
877,154,yes,no,unknown,7,yes
878,344,yes,no,unknown,7,no
879,8,yes,no,unknown,7,no
880,78,yes,no,unknown,7,no
881,266,yes,no,unknown,7,no
882,98,yes,yes,unknown,7,no
883,83,yes,no,unknown,7,no
884,45,yes,no,unknown,7,no
885,8,yes,no,unknown,7,no
886,263,yes,no,unknown,7,no
887,306,yes,no,unknown,7,no
888,233,yes,no,unknown,7,no
889,447,no,yes,unknown,7,no
890,872,yes,no,unknown,7,no
891,-291,yes,yes,unknown,7,yes
892,309,yes,yes,unknown,7,no
893,202,yes,no,unknown,7,no
894,56,yes,yes,unknown,7,no
895,229,yes,yes,unknown,7,no
896,143,yes,no,unknown,7,no
897,100,yes,no,unknown,7,yes
898,326,yes,no,unknown,7,no
899,167,yes,no,unknown,7,no
900,545,yes,no,unknown,7,no
901,2100,yes,yes,unknown,7,no
902,0,yes,yes,unknown,7,no
903,192,yes,no,unknown,7,no
904,442,yes,no,unknown,7,no
905,267,yes,no,unknown,7,no
906,0,yes,no,unknown,7,no
907,377,yes,no,unknown,7,no
908,7624,no,no,unknown,7,no
909,66,yes,no,unknown,7,no
910,37,yes,no,unknown,7,no
911,64,yes,no,unknown,7,no
912,34,yes,no,unknown,7,no
913,627,yes,no,unknown,7,no
914,1013,yes,no,unknown,7,no
915,140,yes,no,unknown,7,no
916,8823,yes,no,unknown,7,no
917,97,yes,no,unknown,7,no
918,5,yes,no,unknown,7,no
919,74,yes,no,unknown,7,no
920,58544,yes,no,unknown,7,no
921,169,yes,no,unknown,7,no
922,444,yes,no,unknown,7,no
923,542,yes,no,unknown,7,no
924,-205,yes,no,unknown,7,no
925,112,yes,no,unknown,7,no
926,39,no,no,unknown,7,no
927,1268,yes,no,unknown,7,no
928,-98,yes,no,unknown,7,no
929,44,yes,yes,unknown,7,no
930,-90,yes,yes,unknown,7,no
931,0,no,no,unknown,7,no
932,-94,yes,yes,unknown,7,no
933,-345,yes,no,unknown,7,no
934,-932,yes,no,unknown,7,no
935,20,yes,no,unknown,7,no
936,90,yes,no,unknown,7,no
937,31,yes,no,unknown,7,no
938,134,yes,yes,unknown,7,no
939,0,yes,no,unknown,7,no
940,61,yes,no,unknown,7,no
941,-5,yes,no,unknown,7,no
942,-45,no,no,unknown,7,no
943,156,yes,yes,unknown,7,no
944,564,yes,no,unknown,7,no
945,-6,yes,no,unknown,7,no
946,528,no,no,unknown,7,no
947,1481,yes,no,unknown,7,no
948,2019,no,no,unknown,7,no
949,1855,yes,no,unknown,7,no
950,147,yes,yes,unknown,7,no
951,220,yes,no,unknown,7,no
952,198,yes,no,unknown,7,no
953,115,no,no,unknown,7,no
954,87,yes,no,unknown,7,no
955,644,yes,no,unknown,7,no
956,225,yes,yes,unknown,7,no
957,502,yes,no,unknown,7,no
958,-32,yes,no,unknown,7,no
959,106,yes,no,unknown,7,no
960,301,yes,no,unknown,7,no
961,906,yes,no,unknown,7,no
962,187,yes,no,unknown,7,no
963,852,yes,yes,unknown,7,no
964,143,yes,no,unknown,7,no
965,71,no,no,unknown,7,no
966,1496,yes,no,unknown,7,no
967,703,yes,no,unknown,7,no
968,732,yes,no,unknown,7,no
969,21,yes,no,unknown,7,no
970,276,yes,no,unknown,7,no
971,0,yes,no,unknown,7,no
972,550,yes,no,unknown,7,no
973,268,yes,no,unknown,7,no
974,-825,yes,no,unknown,7,no
975,137,yes,yes,unknown,7,no
976,42,yes,yes,unknown,7,no
977,54,no,no,unknown,7,no
978,1716,yes,no,unknown,7,no
979,270,yes,no,unknown,7,no
980,803,yes,no,unknown,7,no
981,102,yes,no,unknown,7,no
982,188,yes,no,unknown,7,no
983,207,yes,no,unknown,7,no
984,1466,yes,no,unknown,7,no
985,350,yes,no,unknown,7,no
986,159,yes,no,unknown,7,no
987,157,yes,yes,unknown,7,no
988,0,no,no,unknown,7,no
989,91,yes,no,unknown,7,no
990,849,yes,no,unknown,7,no
991,436,yes,no,unknown,7,no
992,-1,yes,no,unknown,7,no
993,297,yes,no,unknown,7,no
994,313,yes,yes,unknown,7,no
995,310,yes,no,unknown,7,no
996,475,yes,no,unknown,7,no
997,61,yes,no,unknown,7,no
998,1377,yes,no,unknown,7,no
999,56,no,no,unknown,7,no
1000,0,yes,no,unknown,7,no
1001,73,no,no,unknown,7,no
1002,660,yes,no,unknown,7,no
1003,-79,yes,no,unknown,7,no
1004,558,yes,no,unknown,7,no
1005,342,yes,no,unknown,7,no
1006,-4,yes,no,unknown,7,no
1007,225,yes,no,unknown,7,no
1008,267,yes,no,unknown,7,no
1009,46,yes,no,unknown,7,no
1010,624,yes,no,unknown,7,no
1011,1107,yes,yes,unknown,7,no
1012,573,yes,no,unknown,7,no
1013,406,yes,no,unknown,7,no
1014,220,yes,no,unknown,7,no
1015,2308,yes,no,unknown,7,no
1016,139,yes,no,unknown,7,no
1017,367,yes,no,unknown,7,no
1018,278,yes,no,unknown,7,no
1019,229,yes,no,unknown,7,no
1020,1722,yes,no,unknown,7,no
1021,-500,yes,no,unknown,7,no
1022,308,yes,no,unknown,7,no
1023,1026,yes,yes,unknown,7,no
1024,548,yes,no,unknown,7,no
1025,356,yes,yes,unknown,7,no
1026,164,yes,no,unknown,7,no
1027,211,no,no,unknown,7,no
1028,19,yes,no,unknown,7,no
1029,108,yes,yes,unknown,7,no
1030,308,yes,no,unknown,7,no
1031,7,yes,yes,unknown,7,no
1032,16,yes,yes,unknown,7,no
1033,867,yes,no,unknown,7,no
1034,277,yes,no,unknown,7,no
1035,196,yes,no,unknown,7,no
1036,365,yes,yes,unknown,7,no
1037,1310,no,no,unknown,7,no
1038,186,no,no,unknown,7,no
1039,148,yes,no,unknown,7,no
1040,862,yes,yes,unknown,7,no
1041,359,yes,no,unknown,7,no
1042,190,no,no,unknown,7,no
1043,4,yes,yes,unknown,7,no
1044,0,yes,no,unknown,7,no
1045,42,yes,no,unknown,7,no
1046,2605,yes,no,unknown,7,no
1047,60,yes,yes,unknown,7,no
1048,98,yes,no,unknown,7,no
1049,-181,yes,no,unknown,7,no
1050,118,yes,no,unknown,7,no
1051,-15,yes,no,unknown,7,no
1052,671,yes,no,unknown,7,no
1053,1557,yes,no,unknown,7,no
1054,-20,yes,no,unknown,7,no
1055,323,yes,no,unknown,7,no
1056,-171,yes,no,unknown,7,no
1057,438,yes,no,unknown,7,no
1058,316,yes,no,unknown,7,no
1059,174,yes,no,unknown,7,no
1060,442,yes,no,unknown,7,no
1061,786,yes,no,unknown,7,no
1062,-317,yes,no,unknown,7,no
1063,667,yes,no,unknown,7,no
1064,-158,yes,no,unknown,7,no
1065,72,yes,no,unknown,7,no
1066,58,yes,no,unknown,7,no
1067,396,yes,yes,unknown,7,no
1068,10,yes,no,unknown,7,no
1069,2887,yes,no,unknown,7,no
1070,0,no,no,unknown,7,no
1071,89,no,no,unknown,7,no
1072,50,yes,no,unknown,7,no
1073,29,yes,no,unknown,7,no
1074,420,yes,no,unknown,7,no
1075,114,yes,no,unknown,7,no
1076,365,yes,no,unknown,7,no
1077,0,yes,no,unknown,7,no
1078,-24,yes,no,unknown,7,no
1079,743,yes,no,unknown,7,no
1080,0,no,no,unknown,7,no
1081,99,yes,no,unknown,7,no
1082,22,yes,yes,unknown,7,no
1083,251,yes,no,unknown,7,no
1084,615,yes,no,unknown,7,no
1085,136,yes,no,unknown,7,no
1086,2167,yes,no,unknown,7,no
1087,309,yes,no,unknown,7,yes
1088,221,yes,no,unknown,7,no
1089,321,yes,no,unknown,7,no
1090,-33,yes,no,unknown,7,no
1091,76,yes,no,unknown,7,no
1092,42,yes,no,unknown,7,no
1093,76,yes,no,unknown,7,no
1094,1293,yes,no,unknown,7,no
1095,526,yes,no,unknown,7,no
1096,873,yes,no,unknown,7,no
1097,40,yes,no,unknown,7,no
1098,117,yes,no,unknown,7,no
1099,671,yes,no,unknown,7,no
1100,145,yes,no,unknown,7,no
1101,1807,no,no,unknown,7,no
1102,-212,yes,yes,unknown,7,no
1103,133,yes,no,unknown,7,no
1104,566,no,no,unknown,7,no
1105,1924,yes,no,unknown,7,no
1106,145,yes,no,unknown,7,no
1107,487,yes,no,unknown,7,no
1108,-57,yes,no,unknown,7,no
1109,81,yes,no,unknown,7,no
1110,-227,yes,no,unknown,7,no
1111,2710,yes,yes,unknown,7,no
1112,98,yes,no,unknown,7,no
1113,1230,yes,yes,unknown,7,no
1114,78,yes,yes,unknown,7,no
1115,137,yes,yes,unknown,7,no
1116,354,yes,no,unknown,7,no
1117,149,yes,no,unknown,7,no
1118,126,yes,no,unknown,7,no
1119,0,yes,no,unknown,7,no
1120,8266,yes,no,unknown,7,no
1121,51,yes,no,unknown,7,no
1122,258,yes,no,unknown,7,no
1123,117,yes,no,unknown,7,no
1124,199,yes,yes,unknown,7,yes
1125,219,yes,no,unknown,7,no
1126,1571,yes,no,unknown,7,no
1127,223,yes,no,unknown,7,no
1128,-79,no,no,unknown,7,no
1129,321,yes,no,unknown,7,no
1130,2527,yes,no,unknown,7,no
1131,5,yes,no,unknown,7,no
1132,20,yes,no,unknown,7,no
1133,1045,yes,yes,unknown,7,no
1134,1,yes,no,unknown,7,no
1135,3,yes,no,unknown,7,no
1136,-55,yes,no,unknown,7,no
1137,141,yes,no,unknown,7,no
1138,374,yes,no,unknown,7,no
1139,93,yes,no,unknown,7,no
1140,460,yes,no,unknown,7,yes
1141,78,yes,no,unknown,7,no
1142,135,yes,no,unknown,7,no
1143,367,yes,yes,unknown,7,no
1144,248,yes,no,unknown,7,no
1145,630,yes,no,unknown,7,no
1146,-30,yes,no,unknown,7,no
1147,157,yes,no,unknown,7,no
1148,268,yes,no,unknown,7,no
1149,164,yes,no,unknown,7,no
1150,-97,yes,no,unknown,7,no
1151,53,yes,no,unknown,7,no
1152,788,yes,no,unknown,7,no
1153,1904,yes,yes,unknown,7,no
1154,260,yes,no,unknown,7,no
1155,447,yes,no,unknown,7,no
1156,720,yes,no,unknown,8,no
1157,2827,yes,no,unknown,8,no
1158,0,no,no,unknown,8,no
1159,1117,yes,no,unknown,8,no
1160,597,yes,no,unknown,8,no
1161,362,yes,no,unknown,8,no
1162,120,yes,no,unknown,8,no
1163,89,yes,yes,unknown,8,no
1164,442,yes,no,unknown,8,no
1165,111,yes,no,unknown,8,no
1166,247,yes,no,unknown,8,no
1167,1,yes,no,unknown,8,no
1168,6,yes,no,unknown,8,no
1169,-947,yes,no,unknown,8,no
1170,191,yes,no,unknown,8,no
1171,-147,yes,no,unknown,8,no
1172,703,yes,no,unknown,8,yes
1173,70,no,no,unknown,8,yes
1174,83,yes,no,unknown,8,no
1175,125,yes,no,unknown,8,no
1176,190,yes,yes,unknown,8,no
1177,46,yes,no,unknown,8,no
1178,1348,yes,no,unknown,8,no
1179,420,yes,no,unknown,8,no
1180,96,yes,no,unknown,8,no
1181,271,yes,no,unknown,8,no
1182,1320,yes,yes,unknown,8,no
1183,54,yes,no,unknown,8,no
1184,198,yes,no,unknown,8,no
1185,1094,yes,no,unknown,8,no
1186,141,yes,yes,unknown,8,no
1187,207,yes,no,unknown,8,no
1188,-206,yes,no,unknown,8,no
1189,177,yes,no,unknown,8,no
1190,176,yes,no,unknown,8,no
1191,-413,yes,no,unknown,8,no
1192,-81,yes,no,unknown,8,no
1193,3837,yes,no,unknown,8,yes
1194,870,yes,yes,unknown,8,no
1195,206,yes,no,unknown,8,no
1196,316,yes,no,unknown,8,no
1197,57,yes,yes,unknown,8,no
1198,1,yes,no,unknown,8,no
1199,-7,no,no,unknown,8,no
1200,611,yes,no,unknown,8,yes
1201,157,yes,no,unknown,8,no
1202,233,yes,no,unknown,8,no
1203,419,yes,yes,unknown,8,no
1204,134,yes,no,unknown,8,no
1205,2087,no,no,unknown,8,no
1206,103,yes,no,unknown,8,no
1207,281,yes,no,unknown,8,no
1208,133,yes,no,unknown,8,no
1209,1865,yes,no,unknown,8,no
1210,325,yes,no,unknown,8,no
1211,-18,yes,no,unknown,8,no
1212,49,yes,no,unknown,8,no
1213,7444,yes,yes,unknown,8,no
1214,59,yes,yes,unknown,8,no
1215,45,yes,no,unknown,8,no
1216,387,yes,no,unknown,8,no
1217,5,yes,yes,unknown,8,no
1218,71,yes,no,unknown,8,no
1219,96,yes,no,unknown,8,no
1220,72,yes,no,unknown,8,no
1221,1715,yes,no,unknown,8,no
1222,181,yes,no,unknown,8,no
1223,20,yes,no,unknown,8,no
1224,65,yes,no,unknown,8,no
1225,81,yes,no,unknown,8,no
1226,226,yes,yes,unknown,8,no
1227,1128,yes,no,unknown,8,no
1228,582,yes,no,unknown,8,no
1229,5611,yes,no,unknown,8,no
1230,177,yes,no,unknown,8,no
1231,181,yes,no,unknown,8,no
1232,0,yes,no,unknown,8,no
1233,734,yes,no,unknown,8,no
1234,322,yes,no,unknown,8,no
1235,134,yes,no,unknown,8,no
1236,10350,yes,no,unknown,8,no
1237,84,yes,no,unknown,8,no
1238,620,yes,no,unknown,8,no
1239,254,yes,no,unknown,8,no
1240,0,yes,no,unknown,8,no
1241,5903,yes,no,unknown,8,no
1242,134,yes,yes,unknown,8,no
1243,1381,yes,no,unknown,8,no
1244,104,yes,no,unknown,8,no
1245,318,yes,no,unknown,8,no
1246,2151,yes,no,unknown,8,no
1247,-8,yes,no,unknown,8,yes
1248,185,yes,no,unknown,8,no
1249,1773,no,no,unknown,8,no
1250,40,yes,no,unknown,8,no
1251,44,yes,no,unknown,8,no
1252,0,yes,no,unknown,8,no
1253,0,yes,no,unknown,8,no
1254,3058,yes,no,unknown,8,no
1255,130,yes,no,unknown,8,no
1256,507,yes,no,unknown,8,no
1257,844,yes,no,unknown,8,no
1258,458,yes,no,unknown,8,no
1259,-744,yes,no,unknown,8,no
1260,-2,yes,no,unknown,8,no
1261,129,yes,no,unknown,8,no
1262,411,yes,no,unknown,8,no
1263,643,yes,no,unknown,8,no
1264,391,yes,no,unknown,8,no
1265,80,yes,yes,unknown,8,no
1266,10,yes,no,unknown,8,no
1267,114,yes,yes,unknown,8,no
1268,1,yes,no,unknown,8,no
1269,1341,yes,no,unknown,8,no
1270,4,yes,no,unknown,8,no
1271,2770,yes,no,unknown,8,no
1272,5956,yes,no,unknown,8,no
1273,55,yes,no,unknown,8,yes
1274,131,yes,no,unknown,8,no
1275,1942,yes,no,unknown,8,no
1276,298,yes,no,unknown,8,no
1277,291,no,no,unknown,8,no
1278,85,yes,no,unknown,8,no
1279,797,yes,no,unknown,8,no
1280,152,yes,no,unknown,8,no
1281,481,yes,no,unknown,8,no
1282,66,yes,no,unknown,8,no
1283,4586,yes,no,unknown,8,no
1284,1798,yes,no,unknown,8,no
1285,220,yes,no,unknown,8,no
1286,715,yes,no,unknown,8,no
1287,442,yes,no,unknown,8,no
1288,85,yes,no,unknown,8,no
1289,319,yes,no,unknown,8,no
1290,-29,yes,no,unknown,8,no
1291,303,no,no,unknown,8,no
1292,2398,yes,no,unknown,8,no
1293,31,no,no,unknown,8,no
1294,1832,yes,no,unknown,8,no
1295,2019,yes,no,unknown,8,no
1296,3,yes,no,unknown,8,no
1297,397,no,no,unknown,8,no
1298,1161,yes,no,unknown,8,no
1299,777,yes,no,unknown,8,no
1300,47,yes,no,unknown,8,no
1301,-58,yes,no,unknown,8,no
1302,1513,yes,no,unknown,8,no
1303,121,no,no,unknown,8,no
1304,904,yes,no,unknown,8,no
1305,697,yes,no,unknown,8,no
1306,841,yes,no,unknown,8,no
1307,7317,yes,no,unknown,8,no
1308,-95,yes,no,unknown,8,no
1309,751,yes,no,unknown,8,no
1310,250,yes,no,unknown,8,no
1311,365,yes,no,unknown,8,no
1312,1315,yes,no,unknown,8,no
1313,65,yes,no,unknown,8,no
1314,1852,no,no,unknown,8,no
1315,-84,yes,no,unknown,8,no
1316,36,yes,no,unknown,8,no
1317,125,yes,no,unknown,8,no
1318,0,no,no,unknown,8,no
1319,105,yes,no,unknown,8,no
1320,432,yes,no,unknown,8,no
1321,555,yes,no,unknown,8,no
1322,-24,yes,no,unknown,8,no
1323,2261,yes,no,unknown,8,no
1324,804,yes,yes,unknown,8,no
1325,-617,yes,no,unknown,8,no
1326,-1,yes,no,unknown,8,no
1327,237,yes,no,unknown,8,no
1328,514,yes,no,unknown,8,no
1329,1988,yes,no,unknown,8,no
1330,491,yes,no,unknown,8,no
1331,675,yes,no,unknown,8,no
1332,177,yes,no,unknown,8,no
1333,340,yes,no,unknown,8,no
1334,230,yes,no,unknown,8,no
1335,0,no,no,unknown,8,no
1336,2331,yes,no,unknown,8,no
1337,0,yes,no,unknown,8,no
1338,217,yes,no,unknown,8,no
1339,186,yes,no,unknown,8,no
1340,168,yes,yes,unknown,8,yes
1341,145,yes,no,unknown,8,no
1342,140,yes,no,unknown,8,no
1343,-22,yes,no,unknown,8,no
1344,389,yes,no,unknown,8,no
1345,323,yes,yes,unknown,8,no
1346,6,yes,no,unknown,8,no
1347,225,yes,yes,unknown,8,no
1348,142,yes,no,unknown,8,no
1349,5,no,no,unknown,8,no
1350,174,yes,yes,unknown,8,no
1351,-768,yes,no,unknown,8,no
1352,30,no,no,unknown,8,no
1353,968,yes,yes,unknown,8,no
1354,47,yes,yes,unknown,8,no
1355,0,yes,yes,unknown,8,no
1356,91,yes,no,unknown,8,no
1357,-77,yes,no,unknown,8,no
1358,486,yes,no,unknown,8,no
1359,341,yes,no,unknown,8,no
1360,50,yes,no,unknown,8,no
1361,205,yes,no,unknown,8,no
1362,762,yes,no,unknown,8,no
1363,31,yes,no,unknown,8,no
1364,-581,yes,no,unknown,8,no
1365,-45,yes,no,unknown,8,no
1366,0,no,no,unknown,8,no
1367,120,yes,yes,unknown,8,no
1368,335,yes,no,unknown,8,no
1369,-232,yes,no,unknown,8,no
1370,785,yes,no,unknown,8,yes
1371,28,yes,no,unknown,8,no
1372,2067,yes,no,unknown,8,yes
1373,448,yes,no,unknown,8,no
1374,37,yes,no,unknown,8,no
1375,301,yes,no,unknown,8,no
1376,668,no,no,unknown,8,no
1377,115,yes,yes,unknown,8,no
1378,275,no,no,unknown,8,no
1379,414,no,no,unknown,8,no
1380,3,yes,no,unknown,8,no
1381,496,no,no,unknown,8,no
1382,150,yes,no,unknown,8,no
1383,163,no,no,unknown,8,no
1384,1322,yes,no,unknown,8,no
1385,1713,yes,no,unknown,8,no
1386,242,yes,no,unknown,8,no
1387,-29,no,no,unknown,8,no
1388,381,yes,no,unknown,8,no
1389,82,yes,no,unknown,8,no
1390,21,yes,no,unknown,8,no
1391,1801,yes,no,unknown,8,no
1392,640,yes,yes,unknown,8,no
1393,113,yes,no,unknown,8,no
1394,1042,yes,no,unknown,8,no
1395,240,yes,no,unknown,8,no
1396,-244,yes,no,unknown,8,no
1397,70,yes,yes,unknown,8,no
1398,-339,yes,no,unknown,8,no
1399,59,yes,no,unknown,8,no
1400,1222,yes,no,unknown,8,no
1401,-41,yes,no,unknown,8,no
1402,0,yes,no,unknown,8,no
1403,6,yes,no,unknown,8,no
1404,4,yes,no,unknown,8,no
1405,20,yes,yes,unknown,8,no
1406,846,yes,no,unknown,8,no
1407,338,yes,no,unknown,8,no
1408,90,yes,yes,unknown,8,no
1409,406,yes,no,unknown,8,no
1410,2,no,no,unknown,8,no
1411,2211,no,no,unknown,8,no
1412,87,yes,no,unknown,8,no
1413,178,yes,no,unknown,8,no
1414,185,yes,yes,unknown,8,no
1415,-210,yes,no,unknown,8,no
1416,388,yes,no,unknown,8,yes
1417,1,yes,no,unknown,8,no
1418,879,yes,no,unknown,8,no
1419,214,yes,no,unknown,8,no
1420,698,yes,no,unknown,8,no
1421,1601,yes,no,unknown,8,no
1422,717,yes,no,unknown,8,no
1423,255,yes,no,unknown,8,no
1424,375,yes,no,unknown,8,no
1425,587,yes,no,unknown,8,no
1426,644,yes,yes,unknown,8,no
1427,0,yes,no,unknown,8,no
1428,-275,yes,no,unknown,8,no
1429,116,yes,no,unknown,8,no
1430,37,yes,yes,unknown,8,no
1431,753,yes,no,unknown,8,no
1432,162,yes,no,unknown,8,no
1433,984,yes,no,unknown,8,no
1434,199,yes,no,unknown,8,no
1435,241,yes,no,unknown,8,no
1436,648,yes,yes,unknown,8,no
1437,907,yes,yes,unknown,8,no
1438,6322,no,no,unknown,8,no
1439,125,yes,yes,unknown,8,no
1440,90,yes,no,unknown,8,no
1441,54,yes,yes,unknown,8,no
1442,-132,no,no,unknown,8,no
1443,267,no,no,unknown,8,no
1444,289,yes,no,unknown,8,no
1445,613,yes,no,unknown,8,no
1446,618,yes,no,unknown,8,no
1447,1786,yes,no,unknown,8,no
1448,607,yes,yes,unknown,8,no
1449,586,yes,yes,unknown,8,no
1450,459,yes,no,unknown,8,no
1451,298,yes,no,unknown,8,no
1452,134,no,no,unknown,8,no
1453,34,yes,no,unknown,8,no
1454,1378,yes,no,unknown,8,no
1455,417,yes,yes,unknown,8,no
1456,25,yes,no,unknown,8,no
1457,22,yes,no,unknown,8,no
1458,398,yes,no,unknown,8,no
1459,1164,yes,no,unknown,8,no
1460,487,yes,no,unknown,8,no
1461,1069,yes,no,unknown,8,no
1462,-192,yes,no,unknown,8,yes
1463,0,yes,no,unknown,8,no
1464,332,yes,no,unknown,8,no
1465,121,yes,no,unknown,8,no
1466,68,yes,no,unknown,8,no
1467,-176,yes,no,unknown,8,no
1468,527,yes,yes,unknown,8,no
1469,193,yes,no,unknown,8,no
1470,7601,yes,no,unknown,8,no
1471,751,no,no,unknown,8,no
1472,495,yes,no,unknown,8,no
1473,670,yes,no,unknown,8,no
1474,363,yes,no,unknown,8,no
1475,376,yes,no,unknown,8,no
1476,292,yes,no,unknown,8,no
1477,0,no,no,unknown,8,no
1478,184,yes,no,unknown,8,no
1479,80,yes,no,unknown,8,no
1480,1824,yes,no,unknown,8,no
1481,2850,no,no,unknown,8,no
1482,48,yes,no,unknown,8,no
1483,76,no,no,unknown,8,no
1484,336,yes,no,unknown,8,no
1485,0,no,yes,unknown,8,no
1486,433,yes,no,unknown,8,no
1487,103,yes,yes,unknown,8,no
1488,1164,yes,no,unknown,8,no
1489,129,yes,no,unknown,8,no
1490,5873,no,no,unknown,8,no
1491,0,yes,no,unknown,8,no
1492,82,yes,no,unknown,8,no
1493,362,yes,no,unknown,8,no
1494,186,yes,no,unknown,8,no
1495,1216,yes,no,unknown,8,no
1496,704,yes,no,unknown,8,no
1497,205,yes,no,unknown,8,no
1498,830,yes,no,unknown,8,no
1499,-315,yes,no,unknown,8,no
1500,64,yes,yes,unknown,8,no
1501,-820,no,no,unknown,8,no
1502,538,yes,yes,unknown,8,no
1503,948,yes,no,unknown,8,no
1504,1288,yes,no,unknown,8,no
1505,70,yes,no,unknown,8,no
1506,393,yes,no,unknown,8,no
1507,365,yes,no,unknown,8,no
1508,879,yes,yes,unknown,8,no
1509,491,yes,no,unknown,8,no
1510,0,yes,no,unknown,8,no
1511,0,no,no,unknown,8,no
1512,229,yes,no,unknown,8,no
1513,22,yes,yes,unknown,8,no
1514,570,yes,no,unknown,8,no
1515,56,yes,no,unknown,8,no
1516,118,yes,no,unknown,8,no
1517,106,yes,no,unknown,8,no
1518,1768,yes,no,unknown,8,no
1519,213,yes,no,unknown,8,no
1520,381,yes,no,unknown,8,yes
1521,1147,yes,yes,unknown,8,no
1522,373,yes,no,unknown,8,no
1523,50,yes,no,unknown,8,no
1524,67,yes,yes,unknown,8,no
1525,0,yes,yes,unknown,8,no
1526,61,yes,yes,unknown,8,no
1527,504,yes,no,unknown,8,no
1528,177,yes,no,unknown,8,no
1529,584,yes,no,unknown,8,no
1530,-732,yes,no,unknown,8,no
1531,572,yes,no,unknown,8,no
1532,105,yes,no,unknown,8,no
1533,0,yes,no,unknown,8,no
1534,832,yes,yes,unknown,8,no
1535,2642,yes,no,unknown,8,no
1536,195,yes,no,unknown,8,no
1537,718,yes,no,unknown,8,no
1538,336,yes,yes,unknown,8,no
1539,332,yes,no,unknown,8,no
1540,1,yes,no,unknown,8,no
1541,-138,yes,yes,unknown,8,no
1542,749,no,no,unknown,8,no
1543,14,yes,no,unknown,8,no
1544,177,no,no,unknown,8,no
1545,557,no,no,unknown,8,no
1546,126,yes,no,unknown,8,no
1547,359,no,yes,unknown,8,no
1548,496,yes,no,unknown,8,no
1549,72,no,no,unknown,8,no
1550,175,yes,no,unknown,8,no
1551,430,no,no,unknown,8,no
1552,574,yes,no,unknown,8,no
1553,69,yes,no,unknown,8,no
1554,106,yes,no,unknown,8,no
1555,0,yes,no,unknown,8,no
1556,23,yes,no,unknown,8,no
1557,42,yes,no,unknown,8,no
1558,429,yes,no,unknown,8,no
1559,88,yes,no,unknown,8,no
1560,3932,yes,no,unknown,8,no
1561,177,yes,no,unknown,8,no
1562,468,yes,no,unknown,8,no
1563,639,yes,no,unknown,8,no
1564,2124,yes,no,unknown,8,no
1565,309,yes,no,unknown,8,no
1566,202,yes,no,unknown,8,no
1567,20,yes,yes,unknown,8,no
1568,-17,yes,no,unknown,8,no
1569,-417,yes,no,unknown,8,no
1570,528,yes,no,unknown,8,no
1571,394,yes,no,unknown,8,no
1572,856,yes,no,unknown,8,no
1573,468,yes,no,unknown,8,no
1574,138,yes,no,unknown,8,no
1575,406,yes,no,unknown,8,no
1576,221,yes,no,unknown,8,no
1577,523,yes,yes,unknown,8,no
1578,-52,yes,no,unknown,8,no
1579,397,yes,no,unknown,8,no
1580,-432,yes,no,unknown,8,no
1581,298,yes,no,unknown,8,no
1582,1080,yes,yes,unknown,8,no
1583,-85,yes,no,unknown,8,no
